Node0px,Node0py,Node0pz,Node1px,Node1py,Node1pz,Node2px,Node2py,Node2pz,Node3px,Node3py,Node3pz,Node4px,Node4py,Node4pz,Node5px,Node5py,Node5pz,Node6px,Node6py,Node6pz,Node7px,Node7py,Node7pz,Node8px,Node8py,Node8pz,Node9px,Node9py,Node9pz,Node10px,Node10py,Node10pz
(m),(m),(m),(m),(m),(m),(m),(m),(m),(m),(m),(m),(m),(m),(m),(m),(m),(m),(m),(m),(m),(m),(m),(m),(m),(m),(m),(m),(m),(m),(m),(m),(m)
198.9323,323.0127,-318.5309,180.7138,291.3702,-289.7647,162.4291,259.774,-260.9888,144.0773,228.2238,-232.2046,125.658,196.7191,-203.4128,107.1711,165.26,-174.6138,88.6168,133.8467,-145.8073,69.9961,102.4794,-116.9929,51.3099,71.1588,-88.1694,32.5598,39.8854,-59.3353,13.7476,8.66,-30.4888
198.9114,323.0037,-318.5443,180.6882,291.3556,-289.7856,162.4001,259.7556,-261.0146,144.046,228.2031,-232.2328,125.6254,196.6977,-203.4412,107.1381,165.2392,-174.6401,88.5846,133.8278,-145.8295,69.9656,102.4638,-117.0089,51.2824,71.1474,-88.1772,32.5363,39.8793,-59.3332,13.7294,8.66,-30.4751
198.8898,322.9995,-318.5382,180.6617,291.3453,-289.7879,162.3698,259.7409,-261.0227,144.0132,228.1855,-232.244,125.5912,196.6788,-203.4531,107.1037,165.2206,-174.6504,88.5511,133.8107,-145.836,69.9341,102.4494,-117.0095,51.254,71.1369,-88.17,32.5122,39.8736,-59.3164,13.7107,8.66,-30.447
198.8681,323.0005,-318.5123,180.6348,291.3398,-289.771,162.3389,259.7305,-261.0122,143.9795,228.1718,-232.2375,125.5561,196.6633,-203.4479,107.0683,165.2047,-174.6442,88.5167,133.7959,-145.8265,69.9019,102.4368,-116.9947,51.225,71.1276,-88.1479,32.4876,39.8686,-59.2852,13.6915,8.66,-30.4053
198.8468,323.007,-318.4669,180.608,291.3395,-289.7351,162.308,259.7249,-260.9832,143.9458,228.1625,-232.2129,125.5208,196.6518,-203.4253,107.0328,165.1924,-174.6213,88.4821,133.784,-145.8011,69.8694,102.4265,-116.9646,51.1958,71.1199,-88.1114,32.4627,39.8644,-59.2406,13.6717,8.66,-30.3513
198.8263,323.0189,-318.4029,180.5821,291.3446,-289.6807,162.2779,259.7246,-260.9361,143.9128,228.1582,-232.1707,125.4861,196.6449,-203.3858,106.9977,165.1841,-174.5821,88.4479,133.7755,-145.7601,69.8372,102.4189,-116.92,51.1667,71.1141,-88.0614,32.4376,39.8612,-59.1839,13.6514,8.66,-30.2867
198.807,323.036,-318.3219,180.5576,291.3551,-289.6092,162.2492,259.7297,-260.872,143.881,228.1591,-232.1119,125.4526,196.6428,-203.3301,106.9637,165.1801,-174.5276,88.4146,133.7707,-145.7048,69.8057,102.4143,-116.8621,51.1379,71.1105,-87.9995,32.4124,39.8591,-59.1166,13.6304,8.66,-30.2132
198.7894,323.0581,-318.2258,180.5349,291.3709,-289.5223,162.2224,259.7401,-260.7925,143.8513,228.1653,-232.0379,125.4211,196.6456,-203.2598,106.9315,165.1807,-174.4591,88.3828,133.7699,-145.6365,69.7754,102.4128,-116.7925,51.1099,71.109,-87.9272,32.3873,39.8582,-59.0408,13.6088,8.66,-30.1331
198.7735,323.0846,-318.1172,180.5143,291.3915,-289.4222,162.198,259.7557,-260.6996,143.824,228.1766,-231.9507,125.3919,196.6535,-203.1767,106.9015,165.1858,-174.3786,88.3529,133.773,-145.5572,69.7465,102.4146,-116.7131,51.0828,71.1099,-87.8468,32.3626,39.8586,-58.9586,13.5866,8.66,-30.0486
198.7595,323.1149,-317.9989,180.4961,291.4165,-289.3117,162.1762,259.776,-260.5959,143.7994,228.1927,-231.8526,125.3654,196.666,-203.0831,106.874,165.1953,-174.2883,88.3253,133.78,-145.4691,69.7195,102.4195,-116.6263,51.0569,71.1131,-87.7604,32.3382,39.8601,-58.8722,13.564,8.66,-29.9622
198.7474,323.1482,-317.8742,180.4802,291.4454,-289.1938,162.1571,259.8006,-260.4843,143.7778,228.2134,-231.7465,125.3419,196.6831,-202.9817,106.8494,165.2091,-174.1908,88.3001,133.7908,-145.3747,69.6944,102.4275,-116.5344,51.0323,71.1184,-87.6706,32.3144,39.8629,-58.7843,13.541,8.66,-29.8762
198.7369,323.1838,-317.7463,180.4666,291.4773,-289.0718,162.1408,259.8288,-260.3678,143.7591,228.238,-231.6353,125.3214,196.7041,-202.8754,106.8275,165.2267,-174.0888,88.2775,133.805,-145.2767,69.6713,102.4383,-116.4401,51.0092,71.1258,-87.5799,32.2913,39.8667,-58.6973,13.5178,8.66,-29.7932
198.7278,323.2209,-317.6187,180.4551,291.5116,-288.9488,162.1269,259.8601,-260.2497,143.7432,228.2659,-231.5222,125.3038,196.7286,-202.7671,106.8085,165.2476,-173.9853,88.2574,133.8222,-145.178,69.6504,102.4516,-116.3462,50.9876,71.135,-87.4909,32.269,39.8715,-58.6136,13.4944,8.66,-29.7154
198.7198,323.2588,-317.4947,180.4453,291.5476,-288.8283,162.1154,259.8936,-260.1332,143.7299,228.2966,-231.4101,125.2889,196.756,-202.6599,106.7922,165.2714,-173.8832,88.2397,133.8421,-145.0813,69.6316,102.4672,-116.2552,50.9675,71.1459,-87.4061,32.2475,39.8772,-58.5355,13.4711,8.66,-29.6449
198.7125,323.2967,-317.3776,180.437,291.5845,-288.7133,162.1058,259.9287,-260.0214,143.719,228.3293,-231.3023,125.2765,196.7857,-202.5567,106.7783,165.2976,-173.7854,88.2244,133.8641,-144.9893,69.6147,102.4846,-116.1697,50.949,71.1581,-87.3278,32.2269,39.8836,-58.4653,13.4481,8.66,-29.5838
198.7056,323.3337,-317.2705,180.4298,291.6214,-288.607,162.0979,259.9647,-259.9173,143.71,228.3633,-231.2016,125.2663,196.817,-202.4604,106.7668,165.3254,-173.6943,88.2113,133.8878,-144.9045,69.5998,102.5034,-116.092,50.932,71.1714,-87.2582,32.2074,39.8906,-58.4048,13.4254,8.66,-29.5337
198.6989,323.3691,-317.1759,180.4234,291.6577,-288.5121,162.0913,260.0006,-259.8237,143.7028,228.3979,-231.1106,125.2581,196.8492,-202.3734,106.7573,165.3544,-173.6126,88.2002,133.9126,-144.8291,69.5867,102.5232,-116.0242,50.9165,71.1854,-87.1992,32.1889,39.898,-58.3557,13.4033,8.66,-29.4958
198.6921,323.4022,-317.0963,180.4176,291.6925,-288.4309,162.0859,260.0358,-259.7428,143.6971,228.4322,-231.0317,125.2517,196.8816,-202.2981,106.7497,165.3837,-173.5423,88.191,133.9379,-144.7652,69.5754,102.5436,-115.9681,50.9025,71.1998,-87.1521,32.1716,39.9057,-58.3192,13.3819,8.66,-29.4712
198.6851,323.4323,-317.0335,180.4123,291.7251,-288.3654,162.0813,260.0694,-259.6766,143.6927,228.4656,-230.9668,125.2468,196.9135,-202.2362,106.7437,165.4128,-173.4851,88.1834,133.9632,-144.7143,69.5656,102.564,-115.925,50.8899,71.2144,-87.1184,32.1555,39.9134,-58.2962,13.3615,8.66,-29.4605
198.6779,323.4589,-316.9889,180.4071,291.7548,-288.317,162.0774,260.1008,-259.6266,143.6893,228.4972,-230.9174,125.2431,196.944,-202.1892,106.7392,165.441,-173.4424,88.1773,133.9879,-144.6777,69.5573,102.584,-115.8959,50.8787,71.2286,-87.0986,32.1407,39.921,-58.2873,13.3421,8.66,-29.4639
198.6704,323.4813,-316.9633,180.4023,291.7809,-288.2867,162.0741,260.1292,-259.5939,143.6868,228.5264,-230.8844,125.2406,196.9726,-202.1581,106.7359,165.4677,-173.4151,88.1726,134.0113,-144.6559,69.5505,102.6031,-115.8816,50.8689,71.2423,-87.0932,32.1271,39.9282,-58.2925,13.324,8.66,-29.4813
198.6628,323.499,-316.957,180.3976,291.8031,-288.2748,162.0714,260.1541,-259.5789,143.6851,228.5525,-230.8686,125.2391,196.9986,-202.1434,106.7338,165.4921,-173.4036,88.1692,134.033,-144.6495,69.5449,102.6209,-115.882,50.8604,71.2551,-87.1022,32.1149,39.9351,-58.3115,13.3071,8.66,-29.5119
198.6552,323.5119,-316.9697,180.3932,291.8206,-288.2814,162.0692,260.1749,-259.5817,143.6841,228.575,-230.8697,125.2385,197.0214,-202.1451,106.7327,165.5139,-173.4079,88.1668,134.0525,-144.6582,69.5404,102.6369,-115.8969,50.8531,71.2667,-87.125,32.1039,39.9413,-58.3438,13.2917,8.66,-29.555
198.6477,323.5197,-317.0005,180.389,291.8334,-288.3056,162.0673,260.1911,-259.6016,143.6836,228.5934,-230.8875,125.2385,197.0405,-202.1629,106.7323,165.5324,-173.4275,88.1652,134.0693,-144.6816,69.5369,102.6509,-115.9258,50.8468,71.2768,-87.1609,32.0941,39.9467,-58.3882,13.2777,8.66,-29.6091
198.6405,323.5224,-317.0482,180.3851,291.8412,-288.3465,162.0658,260.2027,-259.6378,143.6835,228.6073,-230.9211,125.239,197.0555,-202.1958,106.7326,165.5474,-173.4616,88.1644,134.0831,-144.7187,69.5342,102.6624,-115.9675,50.8414,71.2852,-87.2087,32.0855,39.9512,-58.4434,13.2652,8.66,-29.6728
198.6336,323.52,-317.111,180.3815,291.8439,-288.4025,162.0645,260.2092,-259.6888,143.6836,228.6166,-230.9691,125.2397,197.0663,-202.2426,106.7331,165.5586,-173.509,88.1639,134.0936,-144.7683,69.532,102.6714,-116.0207,50.8368,71.2918,-87.267,32.0779,39.9547,-58.5077,13.2542,8.66,-29.744
198.6271,323.5129,-317.1867,180.3779,291.8417,-288.4715,162.0631,260.2109,-259.7529,143.6837,228.6211,-231.0299,125.2405,197.0725,-202.3017,106.7337,165.5657,-173.568,88.1636,134.1006,-144.8287,69.5301,102.6775,-116.0838,50.8328,71.2964,-87.3338,32.0712,39.9572,-58.5793,13.2446,8.66,-29.8209
198.6208,323.5015,-317.273,180.3744,291.8348,-288.5516,162.0616,260.2078,-259.8281,143.6836,228.6208,-231.1016,125.2409,197.0743,-202.3713,106.734,165.5686,-173.6369,88.1631,134.104,-144.8981,69.5282,102.6807,-116.1549,50.829,71.2989,-87.4074,32.0652,39.9586,-58.6561,13.2364,8.66,-29.9012
198.6148,323.4862,-317.3671,180.3706,291.8236,-288.6401,162.0597,260.2001,-259.912,143.6828,228.6159,-231.1819,125.2406,197.0716,-202.4493,106.7336,165.5675,-173.7136,88.1621,134.1038,-144.9745,69.526,102.681,-116.2318,50.8254,71.2993,-87.4856,32.0599,39.9588,-58.7358,13.2294,8.66,-29.9826
198.6088,323.4677,-317.4664,180.3664,291.8086,-288.7345,162.0569,260.1882,-260.0022,143.681,228.6067,-231.2687,125.2393,197.0646,-202.5334,106.7323,165.5623,-173.7959,88.1602,134.1001,-145.0556,69.5233,102.6784,-116.3125,50.8215,71.2976,-87.5661,32.0549,39.958,-58.8163,13.2236,8.66,-30.0628
198.6025,323.4467,-317.5679,180.3615,291.7904,-288.8321,162.0531,260.1725,-260.0961,143.6779,228.5936,-231.3593,125.2366,197.0537,-202.6213,106.7296,165.5535,-173.8814,88.1572,134.0931,-145.1393,69.5196,102.6731,-116.3946,50.8172,71.2939,-87.6468,32.0501,39.956,-58.8953,13.2188,8.66,-30.1397
198.5958,323.4239,-317.6687,180.3555,291.7695,-288.9301,162.0478,260.1538,-260.1911,143.6732,228.5769,-231.4513,125.2322,197.0393,-202.7104,106.7252,165.5411,-173.9679,88.1526,134.083,-145.2233,69.5149,102.6652,-116.4759,50.8123,71.2884,-87.7253,32.0454,39.9531,-58.9706,13.2149,8.66,-30.2109
198.5885,323.4001,-317.7661,180.3483,291.7467,-289.0258,162.0409,260.1324,-260.2845,143.6666,228.5574,-231.5422,125.2258,197.0217,-202.7984,106.7189,165.5258,-174.0529,88.1464,134.0701,-145.3051,69.5087,102.6551,-116.5542,50.8065,71.2812,-87.7995,32.0405,39.9493,-59.0401,13.2116,8.66,-30.2747
198.5802,323.3761,-317.8573,180.3395,291.7228,-289.1165,162.032,260.1093,-260.3738,143.6577,228.5355,-231.6294,125.217,197.0017,-202.8829,106.7104,165.508,-174.1342,88.1381,134.0549,-145.3825,69.501,102.6429,-116.6273,50.7998,71.2727,-87.8675,32.0353,39.9448,-59.1019,13.2089,8.66,-30.3292
198.5708,323.3527,-317.9397,180.3291,291.6986,-289.1997,162.021,260.0851,-260.4565,143.6465,228.5121,-231.7105,125.2059,196.9798,-202.9615,106.6995,165.4883,-174.2094,88.1278,134.0379,-145.4536,69.4917,102.6293,-116.6932,50.7919,71.2629,-87.9272,32.0298,39.9396,-59.1544,13.2066,8.66,-30.373
198.5603,323.3308,-318.0109,180.3169,291.6749,-289.273,162.0079,260.0607,-260.5303,143.633,228.488,-231.7833,125.1923,196.9568,-203.0321,106.6863,165.4672,-174.2766,88.1155,134.0197,-145.5162,69.4807,102.6145,-116.7501,50.783,71.2524,-87.9772,32.0237,39.934,-59.196,13.2045,8.66,-30.4049
198.5486,323.3112,-318.069,180.303,291.6526,-289.3344,161.9926,260.0369,-260.593,143.617,228.4639,-231.8457,125.1763,196.9335,-203.0926,106.6708,165.4457,-174.3337,88.101,134.0008,-145.5686,69.468,102.5991,-116.7964,50.7728,71.2414,-88.0159,32.017,39.9281,-59.2258,13.2024,8.66,-30.4241
198.5358,323.2945,-318.1121,180.2876,291.6324,-289.3819,161.9755,260.0146,-260.6428,143.599,228.4407,-231.8958,125.1581,196.9106,-203.1413,106.6531,165.4243,-174.3792,88.0847,133.9818,-145.6093,69.4538,102.5837,-116.8308,50.7616,71.2302,-88.0424,32.0098,39.9221,-59.2428,13.2003,8.66,-30.4302
198.5222,323.2815,-318.1389,180.2709,291.6151,-289.4141,161.9567,259.9946,-260.6781,143.5791,228.4193,-231.9321,125.138,196.8891,-203.1766,106.6337,165.4038,-174.4118,88.0668,133.9636,-145.6372,69.4383,102.5687,-116.8523,50.7495,71.2194,-88.0559,32.0021,39.9163,-59.2467,13.1979,8.66,-30.4229
198.5079,323.2726,-318.1484,180.2532,291.6015,-289.4299,161.9367,259.9776,-260.6979,143.5578,228.4004,-231.9535,125.1165,196.8696,-203.1976,106.6129,165.385,-174.4303,88.0476,133.9466,-145.6513,69.4218,102.5546,-116.8602,50.7366,71.2092,-88.056,31.9938,39.9109,-59.2373,13.1952,8.66,-30.4027
198.4934,323.2684,-318.1403,180.235,291.592,-289.4287,161.916,259.9643,-260.7012,143.5357,228.3847,-231.9592,125.094,196.8529,-203.2034,106.5911,165.3685,-174.4341,88.0276,133.9315,-145.6512,69.4045,102.542,-116.8544,50.7231,71.2001,-88.0427,31.985,39.906,-59.215,13.192,8.66,-30.3701
198.479,323.269,-318.1147,180.2168,291.5871,-289.4104,161.8951,259.9552,-260.688,143.5133,228.3729,-231.9488,125.0712,196.8396,-203.1937,106.569,165.355,-174.423,88.0073,133.9189,-145.6368,69.387,102.5313,-116.8348,50.7094,71.1922,-88.0163,31.9759,39.9017,-59.1805,13.1884,8.66,-30.3262
198.4653,323.2745,-318.0721,180.1992,291.5869,-289.3754,161.8747,259.9508,-260.6585,143.4912,228.3653,-231.9226,125.0487,196.8302,-203.1687,106.5471,165.3449,-174.3972,87.9871,133.9092,-145.6084,69.3695,102.5229,-116.8021,50.6956,71.1859,-87.9777,31.9666,39.8983,-59.1348,13.1843,8.66,-30.2722
198.4524,323.2848,-318.0137,180.1825,291.5917,-289.3246,161.8553,259.9511,-260.6133,143.4701,228.3624,-231.8811,125.027,196.825,-203.129,106.526,165.3385,-174.3575,87.9676,133.9026,-145.5668,69.3526,102.517,-116.7571,50.682,71.1815,-87.928,31.9572,39.8958,-59.0791,13.1795,8.66,-30.2098
198.4408,323.2996,-317.9412,180.1673,291.6012,-289.2594,161.8373,259.9562,-260.5538,143.4506,228.3641,-231.8256,125.0068,196.8242,-203.0757,106.5062,165.3361,-174.3048,87.9492,133.8995,-145.5132,69.3364,102.5139,-116.7011,50.6689,71.1789,-87.8685,31.9478,39.8944,-59.0151,13.1742,8.66,-30.1407
198.4307,323.3186,-317.8566,180.1538,291.6152,-289.1818,161.8213,259.966,-260.4818,143.4329,228.3704,-231.7577,124.9885,196.8278,-203.0105,106.4881,165.3378,-174.2408,87.9323,133.8999,-145.4491,69.3215,102.5136,-116.6358,50.6566,71.1784,-87.801,31.9385,39.8941,-58.9447,13.1684,8.66,-30.067
198.4221,323.3412,-317.7625,180.1423,291.6333,-289.0939,161.8075,259.9801,-260.3992,143.4176,228.3811,-231.6793,124.9724,196.8358,-202.9351,106.4722,165.3435,-174.1673,87.9172,133.9038,-145.3765,69.3079,102.5161,-116.5631,50.6452,71.1799,-87.7275,31.9296,39.8948,-58.87,13.1621,8.66,-29.9908
198.4152,323.3667,-317.6615,180.1328,291.655,-288.9985,161.796,259.9982,-260.3087,143.4047,228.396,-231.5929,124.9588,196.8477,-202.852,106.4585,165.3529,-174.0866,87.9041,133.911,-145.2975,69.296,102.5213,-116.4851,50.6348,71.1834,-87.6501,31.9211,39.8965,-58.793,13.1554,8.66,-29.9141
198.4098,323.3945,-317.5566,180.1254,291.6796,-288.8983,161.7869,260.0197,-260.2128,143.3944,228.4144,-231.501,124.9478,196.8633,-202.7635,106.4474,165.3658,-174.0011,87.8933,133.9213,-145.2144,69.2859,102.5291,-116.4042,50.6257,71.1887,-87.5712,31.913,39.8992,-58.7159,13.1484,8.66,-29.8392
198.4057,323.4239,-317.4509,180.1198,291.7065,-288.7962,161.7801,260.044,-260.1145,143.3866,228.4361,-231.4063,124.9394,196.8821,-202.6723,106.4387,165.3818,-173.9133,87.8846,133.9344,-145.1298,69.2776,102.5393,-116.3228,50.6178,71.1957,-87.4929,31.9056,39.9029,-58.641,13.1412,8.66,-29.7682
198.4027,323.4541,-317.3473,180.116,291.7351,-288.6952,161.7754,260.0705,-260.0166,143.3812,228.4602,-231.3117,124.9334,196.9037,-202.5812,106.4324,165.4004,-173.8258,87.8782,133.9499,-145.0461,69.271,102.5514,-116.2431,50.6112,71.2041,-87.4175,31.8988,39.9073,-58.5705,13.134,8.66,-29.7031
198.4006,323.4844,-317.2489,180.1136,291.7645,-288.5983,161.7726,260.0986,-259.9219,143.378,228.4863,-231.2199,124.9298,196.9273,-202.4928,106.4283,165.4212,-173.7412,87.8738,133.9674,-144.9658,69.2663,102.5652,-116.1675,50.606,71.2138,-87.3472,31.8928,39.9124,-58.5061,13.1268,8.66,-29.6455
198.399,323.514,-317.1584,180.1124,291.7942,-288.5082,161.7715,260.1274,-259.8332,143.3767,228.5136,-231.1336,124.9283,196.9525,-202.4097,106.4264,165.4436,-173.6619,87.8714,133.9865,-144.8912,69.2633,102.5804,-116.0982,50.602,71.2245,-87.284,31.8876,39.9181,-58.4499,13.1198,8.66,-29.5972
198.3978,323.5423,-317.0783,180.1121,291.8233,-288.4273,161.7718,260.1564,-259.753,143.3771,228.5415,-231.0551,124.9286,196.9786,-202.3341,106.4265,165.4671,-173.5902,87.8709,134.0066,-144.8243,69.2619,102.5965,-116.037,50.5994,71.2359,-87.2296,31.8834,39.9241,-58.4032,13.1133,8.66,-29.5594
198.3968,323.5687,-317.0108,180.1126,291.8512,-288.358,161.7732,260.1848,-259.6834,143.3791,228.5694,-230.9868,124.9307,197.0049,-202.2682,106.4283,165.491,-173.5281,87.872,134.0273,-144.767,69.262,102.6131,-115.9857,50.5981,71.2477,-87.1854,31.88,39.9304,-58.3674,13.1073,8.66,-29.5331
198.3958,323.5924,-316.9577,180.1137,291.8773,-288.3021,161.7756,260.2119,-259.6264,143.3823,228.5964,-230.9303,124.9342,197.0308,-202.2138,106.4316,165.5148,-173.4771,87.8748,134.048,-144.7208,69.2636,102.6299,-115.9457,50.5981,71.2597,-87.1527,31.8777,39.9367,-58.3433,13.102,8.66,-29.5189
198.3947,323.613,-316.9204,180.1152,291.9008,-288.2609,161.7789,260.237,-259.5833,143.3866,228.622,-230.8872,124.939,197.0557,-202.1722,106.4364,165.5379,-173.4387,87.8789,134.0682,-144.687,69.2666,102.6463,-115.9178,50.5993,71.2715,-87.1322,31.8765,39.943,-58.3315,13.0975,8.66,-29.5172
198.3936,323.6299,-316.8997,180.117,291.9212,-288.2356,161.7828,260.2597,-259.5554,143.3919,228.6455,-230.8584,124.945,197.0789,-202.1445,106.4424,165.5596,-173.4137,87.8844,134.0875,-144.6662,69.2709,102.6621,-115.9029,50.6017,71.2828,-87.1245,31.8763,39.949,-58.3324,13.0939,8.66,-29.528
198.3926,323.6428,-316.8961,180.1192,291.9381,-288.2266,161.7874,260.2792,-259.543,143.3981,228.6664,-230.8448,124.952,197.0999,-202.1313,106.4496,165.5796,-173.4027,87.891,134.1053,-144.6591,69.2763,102.6767,-115.9011,50.6052,71.2933,-87.1295,31.8772,39.9547,-58.3456,13.0914,8.66,-29.5508
198.3916,323.6513,-316.9095,180.1217,291.951,-288.234,161.7925,260.2951,-259.5465,143.4049,228.6841,-230.8463,124.9598,197.1181,-202.1327,106.4576,165.5972,-173.4057,87.8986,134.1212,-144.6654,69.2827,102.6899,-115.9123,50.6098,71.3029,-87.1471,31.8791,39.9598,-58.3709,13.0901,8.66,-29.5849
198.3908,323.6552,-316.9393,180.1246,291.9596,-288.2573,161.7981,260.3072,-259.5654,143.4124,228.6983,-230.8627,124.9684,197.1332,-202.1485,106.4665,165.6121,-173.4226,87.9071,134.1348,-144.6851,69.2901,102.7013,-115.9362,50.6153,71.3112,-87.1766,31.8821,39.9643,-58.4073,13.0899,8.66,-29.6294
198.3903,323.6546,-316.9844,180.1277,291.9638,-288.2958,161.804,260.315,-259.5991,143.4203,228.7085,-230.8935,124.9774,197.1448,-202.1781,106.4759,165.6238,-173.4527,87.9162,134.1458,-144.7172,69.2981,102.7106,-115.9719,50.6216,71.3181,-87.2171,31.8861,39.968,-58.4538,13.091,8.66,-29.6829
198.3901,323.6494,-317.0435,180.1311,291.9635,-288.3481,161.8102,260.3184,-259.6464,143.4284,228.7146,-230.9375,124.9867,197.1525,-202.2205,106.4857,165.6322,-173.495,87.9257,134.154,-144.7608,69.3067,102.7177,-116.0182,50.6286,71.3234,-87.2674,31.891,39.9708,-58.509,13.0933,8.66,-29.7438
198.3903,323.64,-317.1148,180.1347,291.9588,-288.4128,161.8164,260.3175,-259.706,143.4366,228.7166,-230.9934,124.9962,197.1563,-202.2743,106.4956,165.6371,-173.5481,87.9354,134.1591,-144.8146,69.3156,102.7223,-116.0738,50.6361,71.3269,-87.3259,31.8966,39.9728,-58.5713,13.0968,8.66,-29.8104
198.3907,323.6265,-317.1962,180.1383,291.9498,-288.4878,161.8226,260.3123,-259.7759,143.4446,228.7142,-231.0596,125.0053,197.1562,-202.338,106.5053,165.6384,-173.6106,87.945,134.161,-144.877,69.3245,102.7244,-116.1372,50.6439,71.3286,-87.3911,31.9029,39.9738,-58.6388,13.1014,8.66,-29.8807
198.3913,323.6095,-317.2855,180.1417,291.9369,-288.5712,161.8283,260.3029,-259.8544,143.4522,228.7078,-231.1342,125.014,197.1521,-202.4098,106.5146,165.636,-173.6807,87.9542,134.1598,-144.9463,69.3332,102.7239,-116.2064,50.6517,71.3285,-87.4609,31.9097,39.9738,-58.7097,13.1071,8.66,-29.9528
198.3919,323.5895,-317.3802,180.1448,291.9205,-288.6606,161.8335,260.2898,-259.9392,143.4589,228.6975,-231.2152,125.0218,197.1441,-202.4878,106.523,165.63,-173.7564,87.9627,134.1555,-145.0205,69.3415,102.7209,-116.2797,50.6595,71.3265,-87.5336,31.9168,39.9728,-58.782,13.1138,8.66,-30.0246
198.3924,323.567,-317.4777,180.1473,291.9011,-288.7537,161.8378,260.2732,-260.0281,143.4646,228.6836,-231.3004,125.0285,197.1326,-202.5698,106.5302,165.6207,-173.8357,87.9702,134.1481,-145.0976,69.349,102.7154,-116.3549,50.6668,71.3228,-87.6071,31.9241,39.9708,-58.8537,13.1213,8.66,-30.0941
198.3926,323.5427,-317.5756,180.149,291.8791,-288.8479,161.8408,260.2536,-260.1188,143.4688,228.6665,-231.3876,125.0337,197.1179,-202.6537,106.5361,165.6083,-173.9166,87.9765,134.138,-145.1756,69.3555,102.7076,-116.4301,50.6736,71.3174,-87.6794,31.9314,39.968,-58.9228,13.1296,8.66,-30.1594
198.3922,323.5174,-317.6711,180.1495,291.8554,-288.9409,161.8424,260.2317,-260.2088,143.4714,228.6466,-231.4744,125.0371,197.1003,-202.7373,106.5402,165.5931,-173.9968,87.9812,134.1254,-145.2523,69.3608,102.6977,-116.5032,50.6797,71.3105,-87.7485,31.9386,39.9644,-58.9874,13.1384,8.66,-30.2187
198.391,323.4916,-317.7619,180.1488,291.8304,-289.0302,161.8424,260.208,-260.2959,143.4721,228.6246,-231.5587,125.0386,197.0804,-202.8183,106.5424,165.5756,-174.0743,87.9842,134.1107,-145.3259,69.3648,102.6861,-116.5723,50.6848,71.3023,-87.8126,31.9454,39.9601,-59.0457,13.1476,8.66,-30.2703
198.3889,323.4663,-317.8456,180.1466,291.805,-289.1135,161.8405,260.1832,-260.3777,143.4708,228.6011,-231.6382,125.038,197.0587,-202.8948,106.5426,165.5563,-174.147,87.9854,134.0942,-145.3942,69.3672,102.673,-116.6356,50.689,71.2931,-87.87,31.9518,39.9552,-59.0962,13.1571,8.66,-30.3128
198.3858,323.4421,-317.9201,180.1429,291.7798,-289.1887,161.8367,260.1581,-260.4522,143.4673,228.5767,-231.7109,125.0351,197.0359,-202.9647,106.5407,165.5357,-174.2131,87.9847,134.0765,-145.4556,69.3682,102.6588,-116.6913,50.6921,71.283,-87.9191,31.9578,39.9498,-59.1376,13.1667,8.66,-30.3452
198.3816,323.4197,-317.9832,180.1376,291.7556,-289.2536,161.831,260.1332,-260.5174,143.4617,228.5522,-231.7748,125.03,197.0126,-203.026,106.5366,165.5145,-174.2708,87.9821,134.0581,-145.5084,69.3675,102.6439,-116.7381,50.6941,71.2724,-87.9586,31.9631,39.9442,-59.1686,13.1763,8.66,-30.3665
198.3765,323.3997,-318.0335,180.1309,291.7332,-289.3067,161.8235,260.1096,-260.5714,143.4541,228.5284,-231.8283,125.0229,196.9896,-203.0773,106.5306,165.4932,-174.3185,87.9777,134.0396,-145.5511,69.3655,102.6289,-116.7745,50.695,71.2617,-87.9875,31.9678,39.9385,-59.1886,13.1857,8.66,-30.3762
198.3704,323.3829,-318.0695,180.1229,291.7133,-289.3465,161.8144,260.0877,-260.613,143.4447,228.5058,-231.8698,125.014,196.9675,-203.1171,106.5228,165.4726,-174.3549,87.9718,134.0214,-145.5827,69.3621,102.6141,-116.7997,50.6949,71.2511,-88.0049,31.9719,39.9329,-59.197,13.1948,8.66,-30.3742
